image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo
frankfurt_000001_064798,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_064798_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_064798_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_064798_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_064798_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_064798_leftImg8bit.txt
frankfurt_000001_064925,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_064925_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_064925_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_064925_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_064925_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_064925_leftImg8bit.txt
frankfurt_000001_065160,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_065160_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065160_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065160_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_065160_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_065160_leftImg8bit.txt
frankfurt_000001_065617,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_065617_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065617_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065617_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_065617_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_065617_leftImg8bit.txt
frankfurt_000001_065850,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_065850_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065850_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_065850_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_065850_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_065850_leftImg8bit.txt
frankfurt_000001_066092,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_066092_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066092_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066092_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_066092_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_066092_leftImg8bit.txt
frankfurt_000001_066438,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_066438_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066438_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066438_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_066438_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_066438_leftImg8bit.txt
frankfurt_000001_066574,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_066574_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066574_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066574_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_066574_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_066574_leftImg8bit.txt
frankfurt_000001_066832,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_066832_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066832_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_066832_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_066832_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_066832_leftImg8bit.txt
frankfurt_000001_067092,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_067092_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067092_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067092_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_067092_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_067092_leftImg8bit.txt
frankfurt_000001_067178,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_067178_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067178_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067178_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_067178_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_067178_leftImg8bit.txt
frankfurt_000001_067295,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_067295_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067295_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067295_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_067295_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_067295_leftImg8bit.txt
frankfurt_000001_067474,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_067474_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067474_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067474_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_067474_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_067474_leftImg8bit.txt
frankfurt_000001_067735,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_067735_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067735_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_067735_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_067735_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_067735_leftImg8bit.txt
frankfurt_000001_068063,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_068063_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068063_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068063_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_068063_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_068063_leftImg8bit.txt
frankfurt_000001_068208,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_068208_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068208_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068208_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_068208_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_068208_leftImg8bit.txt
frankfurt_000001_068682,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_068682_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068682_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068682_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_068682_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_068682_leftImg8bit.txt
frankfurt_000001_068772,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_068772_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068772_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_068772_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_068772_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_068772_leftImg8bit.txt
frankfurt_000001_069633,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_069633_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_069633_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_069633_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_069633_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_069633_leftImg8bit.txt
frankfurt_000001_070099,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_070099_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_070099_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_070099_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_070099_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_070099_leftImg8bit.txt
frankfurt_000001_071288,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_071288_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_071288_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_071288_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_071288_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_071288_leftImg8bit.txt
frankfurt_000001_071781,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_071781_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_071781_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_071781_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_071781_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_071781_leftImg8bit.txt
frankfurt_000001_072155,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_072155_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_072155_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_072155_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_072155_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_072155_leftImg8bit.txt
frankfurt_000001_072295,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_072295_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_072295_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_072295_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_072295_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_072295_leftImg8bit.txt
frankfurt_000001_073088,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_073088_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073088_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073088_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_073088_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_073088_leftImg8bit.txt
frankfurt_000001_073243,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_073243_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073243_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073243_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_073243_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_073243_leftImg8bit.txt
frankfurt_000001_073464,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_073464_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073464_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073464_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_073464_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_073464_leftImg8bit.txt
frankfurt_000001_073911,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_073911_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073911_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_073911_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_073911_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_073911_leftImg8bit.txt
frankfurt_000001_075296,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_075296_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_075296_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_075296_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_075296_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_075296_leftImg8bit.txt
frankfurt_000001_075984,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_075984_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_075984_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_075984_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_075984_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_075984_leftImg8bit.txt
frankfurt_000001_076502,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_076502_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_076502_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_076502_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_076502_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_076502_leftImg8bit.txt
frankfurt_000001_077092,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_077092_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077092_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077092_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_077092_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_077092_leftImg8bit.txt
frankfurt_000001_077233,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_077233_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077233_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077233_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_077233_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_077233_leftImg8bit.txt
frankfurt_000001_077434,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_077434_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077434_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_077434_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_077434_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_077434_leftImg8bit.txt
frankfurt_000001_078803,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_078803_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_078803_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_078803_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_078803_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_078803_leftImg8bit.txt
frankfurt_000001_079206,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_079206_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_079206_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_079206_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_079206_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_079206_leftImg8bit.txt
frankfurt_000001_080091,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_080091_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080091_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080091_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_080091_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_080091_leftImg8bit.txt
frankfurt_000001_080391,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_080391_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080391_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080391_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_080391_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_080391_leftImg8bit.txt
frankfurt_000001_080830,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_080830_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080830_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_080830_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_080830_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_080830_leftImg8bit.txt
frankfurt_000001_082087,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_082087_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_082087_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_082087_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_082087_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_082087_leftImg8bit.txt
frankfurt_000001_082466,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_082466_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_082466_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_082466_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_082466_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_082466_leftImg8bit.txt
frankfurt_000001_083029,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_083029_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_083029_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_083029_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_083029_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_083029_leftImg8bit.txt
frankfurt_000001_083199,..\data\leftImg8bit_trainvaltest\leftImg8bit\val\frankfurt\frankfurt_000001_083199_leftImg8bit.png,val,frankfurt,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_083199_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\val\frankfurt\frankfurt_000001_083199_gtFine_instanceIds.png,..\data\yolo_annotations\frankfurt_000001_083199_leftImg8bit.txt,..\data\yolo_annotations_instances\frankfurt_000001_083199_leftImg8bit.txt
